Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,ProductBrowsingIntensity,TotalDuration,BounceExitRatio
3,55.33333333,0,0.0,4,420.0,0.0125,0.0625,0.0,0.0,1,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.009523786848126553,475.33333333,0.1968503937007874
9,103.9333333,0,0.0,16,172.1333333,0.012,0.049,0.0,0.0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.09295066064545532,276.0666666,0.24
21,157.8883333,3,84.8,170,3888.278636,0.0,0.004514952,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04372113528719466,4130.9669693,0.0
0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,60.04472938,0.0,1,1,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.048312424304415034,641.6558915,0.0
4,82.46666667,0,0.0,10,153.9,0.016666667,0.016666667,0.0,0.0,3,2,6,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0.06497683575805226,236.36666667,0.94339622748309
0,0.0,0,0.0,7,296.7666667,0.0,0.0,0.0,0.0,1,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02358747527262208,296.7666667,0.0
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1041612416019999,19.2,0.6622516556291391
1,94.8,0,0.0,6,223.1,0.0,0.00952381,0.0,0.0,5,11,8,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0.026893649064773355,317.9,0.0
1,21.2,0,0.0,24,1123.246667,0.0,0.017391304,30.04921703,0.0,2,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0.021366614598986745,1144.446667,0.0
2,69.0,0,0.0,51,2103.628837,0.0,0.015384615,40.659727,0.0,2,2,4,13,0,1,0,0,0,0,0,0,0,0,1,0,1,0.024243809011917902,2172.628837,0.0
8,115.2,1,11.0,18,436.6,0.008695652,0.008695652,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.041227573917604406,562.8000000000001,0.8968609846970581
4,118.8,0,0.0,11,805.5,0.0,0.033333333,0.0,0.0,1,1,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0.013656097261207622,924.3,0.0
0,0.0,0,0.0,11,199.5,0.127272727,0.142424242,0.0,0.0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.055137568232740686,199.5,0.88738643638779
8,296.86,8,179.5,157,16093.30941,0.007903295,0.027247449,2.051882078,0.0,2,2,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0097556062736753,16569.66941,0.2797879199640293
0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,1,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.02222205761438804,135.0,0.0
11,361.6,4,112.6,12,147.7333333,0.057142857,0.055555556,0.0,0.0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0812268870204459,621.9333333000001,1.0103844969714382
7,61.08,0,0.0,39,1324.85,0.0,0.01627907,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0.029437272568764338,1385.9299999999998,0.0
6,71.5,0,0.0,79,1854.26,0.039,0.06880303,2.852036737,0.0,2,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04260457400549329,1925.76,0.5587150013401997
0,0.0,0,0.0,14,1049.05,0.0,0.016666667,0.0,0.0,3,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0.013345395028459056,1049.05,0.0
10,168.9066667,2,18.4,36,853.8502721,0.0,0.007751938,5.6479944,0.0,3,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0421619094288634,1041.1569388,0.0
2,42.4,0,0.0,5,163.2,0.0,0.028571429,20.71678117,0.0,2,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03063706717483349,205.6,0.0
5,34.44242424,0,0.0,103,1843.759347,0.0,0.019613005,0.0,0.0,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0.055864093274156965,1878.20177124,0.0
1,7.0,2,15.0,17,2269.9,0.0,0.019047619,0.0,0.0,2,2,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0.007489313410584866,2291.9,0.0
7,99.8,5,466.4,28,839.7333333,0.001754386,0.009231412,0.0,0.0,2,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.033343878997974516,1405.9333333,0.17147056535305197
0,0.0,0,0.0,1,1195.8,0.0,0.0,0.0,0.0,2,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0008362595448573801,1195.8,0.0
0,0.0,0,0.0,37,856.2,0.052252252,0.108558559,0.0,0.0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.043214151817155086,856.2,0.47693445840228693
2,43.2,1,32.2,202,13842.45833,0.01804878,0.050155633,0.0,0.0,2,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.014592782625137754,13917.85833,0.35282096890483206
2,56.4,1,0.0,72,2101.467925,0.006140351,0.029986961,0.0,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03426174860044623,2157.867925,0.198159187020631
3,84.5,0,0.0,346,12541.77628,0.001709402,0.006473478,5.177106841,0.0,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.027587796551909426,12626.27628,0.2287291138075204
0,0.0,0,0.0,80,1566.333333,0.005,0.027916667,0.720181023,0.0,2,2,6,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.05107466414707006,1566.333333,0.17291066083100104
1,28.2,0,0.0,35,942.6879221,0.017142857,0.035442177,8.435206908,0.0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0.037127836319569285,970.8879221000001,0.4704125387459701
1,20.2,6,226.0,76,1308.573395,0.032611502,0.054407935,0.0,0.0,3,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05807847096075879,1554.773395,0.588570969122022
2,58.4,0,0.0,24,589.8,0.032098765,0.05617284,1.696968944,0.0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.04069169092626158,648.1999999999999,0.5614338031834696
0,0.0,0,0.0,7,159.2,0.085714286,0.128571429,0.0,0.0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04396957305544563,159.2,0.6615214994657503
3,40.55,0,0.0,10,151.0818182,0.008333333,0.038888889,0.0,0.0,2,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0661888632945821,191.6318182,0.20891364008659152
1,23.2,0,0.0,3,397.8,0.0,0.0,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007541459171796954,421.0,0.0
0,0.0,0,0.0,2,31.2,0.0,0.1,0.0,0.0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06410050959905131,31.2,0.0
0,0.0,0,0.0,18,481.4,0.068518519,0.091604938,0.0,0.0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03739086541157995,481.4,0.7399013538565298
11,471.6266667,4,235.6,22,883.12,0.006451613,0.018196857,19.43795945,0.0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0.024911648573638267,1590.3466667,0.33607652544372235
2,241.6,0,0.0,28,920.7,0.0,0.015555556,0.0,0.0,1,8,3,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0.030411610283903243,1162.3,0.0
0,0.0,0,0.0,16,336.3,0.0125,0.025,0.0,0.0,2,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.047576427069797596,336.3,0.4807692307692307
4,65.4,0,0.0,23,1954.4,0.0,0.006666667,15.13596148,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011768311620798392,2019.8000000000002,0.0
4,12.0,0,0.0,28,580.65,0.0,0.016666667,0.0,0.0,1,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04822173732586356,592.65,0.0
0,0.0,0,0.0,13,323.3,0.084615385,0.102564103,0.0,0.0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.04021020658766908,323.3,0.8170339195618775
4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0602405102371217,193.0,0.0
7,56.3,0,0.0,11,353.9,0.025,0.04375,10.02470626,0.0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.03108213879022665,410.2,0.558659217877095
3,117.8,0,0.0,62,2032.39696,0.005230769,0.01881429,0.0,0.0,3,2,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0.03050583656362261,2150.19696,0.26398972660640374
0,0.0,0,0.0,6,66.9,0.0,0.02,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08968475807536508,66.9,0.0
0,0.0,0,0.0,20,1413.768571,0.025,0.038472222,0.0,0.0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.01414657693180751,1413.768571,0.6333567945579552
9,179.3785714,0,0.0,8,131.9785714,0.0,0.0025,0.0,0.0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0.060615441580377794,311.3571428,0.0
0,0.0,3,135.0,32,804.1899134,0.029946524,0.03546327,4.027998418,0.0,1,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.03979154634402513,939.1899134,0.8212791666792364
3,98.6,0,0.0,7,131.8,0.0,0.02,88.84365062,0.0,2,2,7,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.05311037093800502,230.4,0.0
3,29.44,1,0.0,4,15.24,0.0,0.039583333,0.0,0.0,2,2,8,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0.26244997047437835,44.68,0.0
6,158.6704505,1,430.2,146,5602.006712,0.002671513,0.00935218,6.711290592,0.0,2,10,7,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.026062084792788657,6190.8771625,0.2580628428021924
2,24.2,0,0.0,8,530.0,0.0,0.044444444,0.0,0.0,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015094311142809165,554.2,0.0
1,27.2,0,0.0,71,1722.721127,0.005555556,0.034027778,0.0,0.0,2,2,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.04121384342095932,1749.921127,0.15860429399775228
2,20.2,0,0.0,7,114.5333333,0.0,0.05,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06111704497955985,134.7333333,0.0
0,0.0,0,0.0,22,657.42,0.021212121,0.046969697,0.0,0.0,3,2,3,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0.03346409682684308,657.42,0.44219835284763215
3,356.6,0,0.0,39,589.2510658,0.001282051,0.010133221,0.0,0.0,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0.06618559740991578,945.8510658,0.1151554433348624
2,24.0,0,0.0,37,1391.105556,0.001315789,0.01505848,0.0,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.026597531181500666,1415.105556,0.08193733155317315
0,0.0,0,0.0,4,67.6,0.125,0.133333333,0.0,0.0,3,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0591707223265928,67.6,0.9305210941203997
1,249.8,2,722.9,8,2219.583333,0.0,0.0,0.0,0.0,2,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0036042784592857364,3192.2833330000003,0.0
8,315.845679,4,382.4,31,1314.112346,0.014285714,0.013518007,37.53469014,0.0,1,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0.02359005035171449,2012.358025,0.9839996633146685
1,0.0,2,6.0,9,195.1666667,0.0,0.066666667,0.0,0.0,4,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0.046114195820326415,201.1666667,0.0
1,15.1,0,0.0,9,248.05,0.0,0.01875,0.0,0.0,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03628286118580453,263.15000000000003,0.0
4,19.8,0,0.0,2,10.0,0.0125,0.034166667,0.0,0.0,1,1,6,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0.19998000199980004,29.8,0.3554502335976282
0,0.0,0,0.0,6,0.0,0.2,0.2,0.0,0.0,3,2,7,13,0,0,0,0,0,1,0,0,0,0,0,0,1,6000.0,0.0,0.9950248756218906
0,0.0,0,0.0,37,1530.006667,0.0,0.005555556,0.0,0.0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.02418288535282222,1530.006667,0.0
0,0.0,0,0.0,47,1423.0,0.004347826,0.013768116,0.0,0.0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.033028789157562084,1423.0,0.29440627362352784
2,34.2,0,0.0,5,63.4,0.0,0.028571429,0.0,0.0,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.078863109414678,97.6,0.0
4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,0.0,0.0,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.057169079871385024,1443.9716667,0.22857145061224432
4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0.0,0.0,2,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04200489357010092,393.76,0.3898635425715034
2,115.2,0,0.0,7,211.1,0.0,0.0,0.0,0.0,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0331594829015495,326.3,0.0
0,0.0,0,0.0,4,159.2,0.05,0.066666667,0.0,0.0,3,2,5,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0.025125470317397505,159.2,0.738916252517654
1,0.0,3,69.0,15,352.875,0.0,0.055555556,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.042507849782926585,421.875,0.0
7,140.9,1,18.2,20,318.7666667,0.0,0.009876543,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06274162058858526,477.8666667,0.0
1,11.0,0,0.0,2,51.06666667,0.0,0.0,0.0,0.0,2,2,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0.03916372394540814,62.06666667,0.0
3,32.0,0,0.0,15,276.3666667,0.0,0.0,55.82099528,0.0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0542755242648651,308.3666667,0.0
3,66.33333333,0,0.0,12,368.68,0.04,0.084444444,21.24191985,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.032548463305676185,435.01333333,0.46814044456770065
2,12.1,0,0.0,4,38.3,0.00952381,0.066666667,0.0,0.0,1,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10443591551134436,50.4,0.14074595989780317
7,98.73333333,2,229.8,151,4249.12,0.013402778,0.041166667,5.88595629,0.0,2,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.03553676160316451,4577.653333329999,0.3178524401750796
0,0.0,0,0.0,62,944.4055556,0.0,0.015591398,0.0,0.0,1,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06564969253163452,944.4055556,0.0
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0.0,3,2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0.05555478396133387,72.0,0.0
0,0.0,0,0.0,2,107.8,0.0,0.1,0.0,0.0,2,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018552703592731052,107.8,0.0
1,64.4,0,0.0,22,2364.65,0.0,0.043478261,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.009303698516186953,2429.05,0.0
3,145.2,0,0.0,28,425.0969048,0.0,0.002380952,0.0,0.0,3,2,7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06586717949874027,570.2969048,0.0
0,0.0,0,0.0,19,528.25,0.0,0.005263158,0.0,0.0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.035967750179365494,528.25,0.0
0,0.0,0,0.0,14,276.35,0.0,0.007142857,0.0,0.0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.050660211108336864,276.35,0.0
2,24.2,0,0.0,3,52.4,0.0,0.04,0.0,0.0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0572508158241255,76.6,0.0
0,0.0,0,0.0,32,905.1,0.0,0.0,83.80837784,0.0,2,2,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03535517030696022,905.1,0.0
0,0.0,0,0.0,12,274.75,0.0,0.030555556,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04367591018777002,274.75,0.0
1,8.0,0,0.0,47,1459.576667,0.010416667,0.017638889,0.0,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0.03220109560637721,1467.576667,0.5588673766982569
2,58.4,0,0.0,84,3528.69125,0.01577381,0.039900794,0.0,0.0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.023804852916827757,3587.09125,0.3856602392608808
0,0.0,0,0.0,6,351.4,0.066666667,0.1,0.0,0.0,2,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0.017074510317272862,351.4,0.6600660099009901
3,184.7333333,0,0.0,106,4590.381905,0.001851852,0.00287037,3.96093872,0.0,2,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.023091755566739588,4775.1152383,0.4784689835855486
0,0.0,0,0.0,3,60.4,0.0,0.066666667,0.0,0.0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0.04966805185344614,60.4,0.0
5,75.66349206,0,0.0,4,35.92777778,0.0,0.056481481,0.0,0.0,2,5,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11133136853396186,111.59126984,0.0
2,49.4,0,0.0,45,1526.14119,0.0,0.004444444,117.6165932,0.0,2,2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0.029486112299929274,1575.5411900000001,0.0
1,50.4,0,0.0,49,1463.48,0.004081633,0.015646259,24.68624612,0.0,2,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.03348181493302612,1513.88,0.24519821540683706
4,123.4,0,0.0,38,585.37,0.017948718,0.033333333,0.0,0.0,1,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0.06491609594598981,708.77,0.5227781992502737
0,0.0,0,0.0,7,211.6333333,0.0,0.0,28.80119616,0.0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03307591868885104,211.6333333,0.0
1,10.0,0,0.0,23,271.5785714,0.0,0.008333333,0.0,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08468972788135125,281.5785714,0.0
6,432.2,0,0.0,30,363.677619,0.003030303,0.014018978,12.1958841,0.0,1,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.08249041442824001,795.877619,0.20176492701434146
2,139.0,0,0.0,5,274.7,0.0,0.014285714,0.0,0.0,1,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01820160829410887,413.7,0.0
11,251.3090909,2,1655.4,80,1249.048358,0.003571429,0.013743735,8.517221252,0.0,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0.06404870991495278,3155.7574489,0.2422336673848248
0,0.0,0,0.0,13,261.8,0.015384615,0.084615385,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0.04965603645517015,261.8,0.17969451401754485
0,0.0,0,0.0,5,89.86666667,0.04,0.06,0.0,0.0,3,2,5,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0.05563736308365866,89.86666667,0.6557377049180328
2,36.4,0,0.0,3,28.2,0.0,0.0,55.89978908,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10637920641112017,64.6,0.0
0,0.0,0,0.0,3,54.4,0.066666667,0.133333333,0.0,0.0,3,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0551460451094649,54.4,0.4962779193456028
3,113.1,0,0.0,17,237.6066667,0.0,0.033333333,94.10360412,0.0,1,1,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0.07154651293918034,350.7066667,0.0
3,38.3,0,0.0,18,929.2,0.0,0.010884354,0.0,0.0,2,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.019371481520144725,967.5,0.0
2,43.73333333,0,0.0,19,158.9333333,0.0,0.003741497,0.0,0.0,1,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.11954622771239826,202.66666662999998,0.0
10,131.34,2,38.2,102,6684.520952,0.002181818,0.017363636,4.215363542,0.0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01525913157776103,6854.060952,0.11881187363983908
7,136.5,1,42.4,120,7604.397831,0.015762274,0.030675226,3.996742423,0.0,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.01578034012508779,7783.297831,0.49762151657576176
4,275.1,2,43.4,31,1108.653333,0.006060606,0.012121212,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1,0.027961826402747664,1427.153333,0.46189376408215943
0,0.0,0,0.0,31,2285.2,0.006451613,0.04516129,0.0,0.0,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.013565546312993912,2285.2,0.13976240698645986
11,385.5666667,0,0.0,54,1256.293333,0.010344828,0.014367816,0.0,0.0,2,2,7,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0.04298355773925154,1641.8599997000001,0.6731488716418781
4,59.53333333,0,0.0,13,183.65,0.0,0.011764706,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07078643731860974,243.18333333,0.0
0,0.0,0,0.0,8,232.0,0.0,0.025,0.0,0.0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.034482609988750045,232.0,0.0
1,54.4,0,0.0,1,101.2727273,0.0,0.007042254,0.0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.009874229246423716,155.6727273,0.0
2,64.4,0,0.0,15,443.5666667,0.0,0.00625,166.3735531,0.0,1,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03381671191589583,507.9666667,0.0
2,31.2,2,468.4,15,1388.0,0.003703704,0.063333333,12.1360201,0.0,2,2,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0.010806908640555734,1887.6,0.057570528795702215
0,0.0,0,0.0,17,557.4,0.0,0.011111111,83.93274289,0.0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0.030498689453373785,557.4,0.0
3,16.0,0,0.0,24,1004.383333,0.0,0.023076923,0.0,0.0,2,2,4,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0.023895235331194677,1020.383333,0.0
1,0.0,0,0.0,11,113.8,0.083333333,0.116666667,0.0,0.0,2,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0.09665995905132643,113.8,0.708215292611288
0,0.0,0,0.0,9,249.41,0.022222222,0.005128205,0.0,0.0,1,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0.036085016298399025,249.41,3.626220402222184
7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,1,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0.021518900029856746,862.9314286,0.47619047619047616
3,23.2,0,0.0,24,809.4333333,0.0128,0.021333333,0.0,0.0,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0.029650336058953532,832.6333333,0.5731343369124529
1,22.2,2,44.4,37,400.8,0.005128205,0.002564103,0.0,0.0,2,10,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0923151389342841,467.4,1.438848708917784
3,82.95714286,0,0.0,28,951.4412698,0.013793103,0.025860732,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.029429005719796116,1034.39841266,0.5135043601939068
1,2.0,0,0.0,5,86.6,0.0,0.1,0.0,0.0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.05773605385619104,88.6,0.0
0,0.0,0,0.0,2,30.4,0.0,0.066666667,21.47899475,0.0,1,8,6,20,1,1,0,0,0,0,0,0,0,1,0,0,1,0.06578730962797276,30.4,0.0
0,0.0,0,0.0,6,339.5,0.0,0.016666667,124.9045858,0.0,2,6,9,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0.017672996544929178,339.5,0.0
0,0.0,0,0.0,27,1010.633333,0.0,0.012962963,0.0,0.0,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.026715894283793347,1010.633333,0.0
1,68.6,1,29.2,97,4318.668082,0.002520046,0.013784185,0.0,0.0,2,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.022460623437042495,4416.468082,0.17045552392641194
1,4.0,1,10.0,274,5876.459165,0.002431163,0.013240553,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.04662670932952712,5890.459165,0.17072110893446343
3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,1,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15503275066857872,86.2,0.0
2,89.33333333,0,0.0,22,502.5083333,0.0,0.018695652,0.0,0.0,3,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0.043780281364179,591.84166663,0.0
2,66.26666667,1,348.6,6,233.1666667,0.044444444,0.046666667,11.12205139,0.0,3,2,3,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0.025732555825245557,648.03333337,0.9324009165566369
7,98.46666667,0,0.0,13,257.9333333,0.0,0.016,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0.050400424920864925,356.39999997,0.0
0,0.0,0,0.0,4,236.8,0.0,0.05,36.26141924,0.0,2,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.016891820558190208,236.8,0.0
7,667.25,0,0.0,4,101.8,0.0,0.01,0.0,0.0,3,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0.039292344868910915,769.05,0.0
0,0.0,0,0.0,13,266.8,0.0,0.015384615,0.0,0.0,2,5,7,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0.048725454552269294,266.8,0.0
6,206.03,0,0.0,129,3778.345,0.010687023,0.024611656,2.169469761,0.0,2,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0.034141923476568845,3984.375,0.41727184684973123
3,82.6,0,0.0,33,598.7611111,0.0,0.007843137,0.0,0.0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.05511370774509249,681.3611111,0.0
13,498.9,0,0.0,221,3111.362121,0.0,0.006020558,5.268190163,0.0,2,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.07102996063312919,3610.262121,0.0
2,109.8,0,0.0,32,897.3619048,0.005882353,0.035620915,0.0,0.0,2,10,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.03566004325433088,1007.1619048,0.16062823662379816
8,115.7,0,0.0,24,2159.5,0.0,0.022857143,0.0,0.0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.011113678576671183,2275.2,0.0
